segment_length=2000,segment_step=200.0m,search_width=800m
x_atc_segment_middle,gt1l_veloc,gt1l_correlationValue,gt1r_veloc,gt1r_correlationValue,gt2l_veloc,gt2l_correlationValue,gt2r_veloc,gt2r_correlationValue,gt3l_veloc,gt3l_correlationValue,gt3r_veloc,gt3r_correlationValue
29477098.504,3215.18,0.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29477298.504,3215.18,0.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29477498.504,3215.18,0.963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29477698.504,3215.18,0.962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29477898.504,3215.18,0.949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29478098.504,3215.18,0.915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29478298.504,3215.18,0.847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29478498.504,3215.18,0.729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29478698.504,nan,0.556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29478898.504,nan,0.461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29479098.504,nan,0.592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29479298.504,-3215.18,0.727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29479498.504,-3215.18,0.82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29479698.504,-3215.18,0.879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29479898.504,-3215.18,0.911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29480098.504,-3215.18,0.923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29480298.504,-3215.18,0.918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29480498.504,-3215.18,0.902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29480698.504,-2411.38,0.879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29480898.504,-1687.97,0.86,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29481098.504,-1607.59,0.846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29481298.504,-884.17,0.837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29481498.504,-80.38,0.831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29481698.504,723.41,0.828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29481898.504,1527.21,0.828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29482098.504,2331.0,0.831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29482298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29482498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29482698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29482898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29483098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29483298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29483498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29483698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29483898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29484098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29484298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29484498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29484698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29484898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29485098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29485298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29485498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29485698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29485898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29486098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29486298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29486498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29486698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29486898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29487098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29487298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29487498.504,nan,nan,nan,nan,nan,0.453,nan,nan,nan,nan,nan,nan
29487698.504,nan,nan,nan,nan,nan,0.552,nan,nan,nan,nan,nan,nan
29487898.504,nan,nan,nan,nan,-2813.28,0.667,nan,nan,nan,nan,nan,nan
29488098.504,nan,nan,nan,nan,-2652.52,0.752,nan,nan,nan,nan,nan,nan
29488298.504,nan,nan,nan,nan,-2331.0,0.796,nan,nan,nan,nan,nan,nan
29488498.504,nan,nan,nan,nan,-2813.28,0.827,nan,nan,nan,nan,nan,nan
29488698.504,nan,nan,nan,nan,-3215.18,0.857,nan,nan,nan,nan,nan,nan
29488898.504,nan,nan,nan,nan,-3215.18,0.882,nan,nan,nan,nan,nan,nan
29489098.504,nan,nan,nan,nan,-3215.18,0.888,nan,nan,nan,nan,nan,nan
29489298.504,nan,nan,nan,nan,-3215.18,0.879,nan,nan,nan,nan,nan,nan
29489498.504,nan,nan,nan,nan,-3215.18,0.866,nan,nan,nan,nan,nan,nan
29489698.504,nan,nan,nan,nan,-3215.18,0.851,nan,nan,nan,nan,nan,nan
29489898.504,nan,nan,nan,nan,-3215.18,0.837,nan,nan,nan,nan,nan,nan
29490098.504,nan,nan,nan,nan,-3215.18,0.834,nan,nan,nan,nan,nan,nan
29490298.504,nan,nan,nan,nan,-3215.18,0.84,nan,nan,nan,nan,nan,nan
29490498.504,nan,nan,nan,nan,-3215.18,0.85,nan,nan,nan,nan,nan,nan
29490698.504,nan,nan,nan,nan,-3215.18,0.862,nan,nan,nan,nan,nan,nan
29490898.504,nan,nan,nan,nan,-3215.18,0.876,nan,nan,nan,nan,nan,nan
29491098.504,nan,nan,nan,nan,-3215.18,0.888,nan,nan,nan,nan,nan,nan
29491298.504,nan,nan,nan,nan,-3215.18,0.896,nan,nan,nan,nan,nan,nan
29491498.504,nan,nan,nan,nan,-3215.18,0.901,nan,nan,nan,nan,nan,nan
29491698.504,nan,nan,nan,nan,-3215.18,0.902,nan,nan,nan,nan,nan,nan
29491898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29492098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29492298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29492498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29492698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29492898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29493098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29493298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29493498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29493698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29493898.504,-3215.18,0.801,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
